1311691521410895872, 2020-10-01 15:36:43, False
1311678135059058688, 2020-10-01 14:43:31, False
1311677047459241984, 2020-10-01 14:39:12, False
1311465054773149698, 2020-10-01 00:36:49, False
1311995698280366080, 2020-10-02 11:45:24, False
1311817000415617026, 2020-10-01 23:55:19, False
1311750521896787969, 2020-10-01 19:31:10, False
1311717723211259913, 2020-10-01 17:20:50, False
1311691521410895872, 2020-10-01 15:36:43, False
1311678135059058688, 2020-10-01 14:43:31, False
1311677047459241984, 2020-10-01 14:39:12, False
1311465054773149698, 2020-10-01 00:36:49, False
1311995698280366080, 2020-10-02 11:45:24, False
1311817000415617026, 2020-10-01 23:55:19, False
1311750521896787969, 2020-10-01 19:31:10, False
1311717723211259913, 2020-10-01 17:20:50, False
1311691521410895872, 2020-10-01 15:36:43, False
1311678135059058688, 2020-10-01 14:43:31, False
1311677047459241984, 2020-10-01 14:39:12, False
1311465054773149698, 2020-10-01 00:36:49, False
1313231243480313861, 2020-10-05 21:35:01, False
1313179727369297920, 2020-10-05 18:10:19, False
1313173460219236353, 2020-10-05 11:05:18, True
1313171171010056197, 2020-10-05 17:36:19, False
1313152909132136448, 2020-10-05 02:58:27, True
1313147877586276352, 2020-10-05 16:03:45, False
1312858516948951046, 2020-10-04 20:53:56, False
1312568650252066816, 2020-10-03 22:51:58, True
1312532588313997312, 2020-10-03 23:18:49, False
1311995698280366080, 2020-10-02 11:45:24, False
1311817000415617026, 2020-10-01 23:55:19, False
1311750521896787969, 2020-10-01 19:31:10, False
1311717723211259913, 2020-10-01 17:20:50, False
1311691521410895872, 2020-10-01 15:36:43, False
1311678135059058688, 2020-10-01 14:43:31, False
1311677047459241984, 2020-10-01 14:39:12, False
1311465054773149698, 2020-10-01 00:36:49, False
1313633940821999617, 2020-10-07 00:15:12, False
1313526828334804993, 2020-10-06 17:09:34, False
1313520537277267973, 2020-10-06 16:08:02, True
1313231243480313861, 2020-10-05 21:35:01, False
1313179727369297920, 2020-10-05 18:10:19, False
1313173460219236353, 2020-10-05 11:05:18, True
