1311695599121596418, 2020-10-01 15:52:55, False
1313168662929473536, 2020-10-05 17:26:21, False
1312407252326912000, 2020-10-03 15:00:46, False
1311695599121596418, 2020-10-01 15:52:55, False
1314226116962455552, 2020-10-08 15:28:18, False
1313956215525965827, 2020-10-07 21:35:48, False
1313880446653075463, 2020-10-07 13:44:13, True
1313168662929473536, 2020-10-05 17:26:21, False
1312407252326912000, 2020-10-03 15:00:46, False
1311695599121596418, 2020-10-01 15:52:55, False
1320838377432862721, 2020-10-26 21:23:03, False
1320778928718553090, 2020-10-26 17:26:50, False
1319422726868770816, 2020-10-22 23:37:46, False
1318956182720176128, 2020-10-21 13:40:44, True
1318714450287955970, 2020-10-21 00:16:18, True
1318612123396788224, 2020-10-20 17:56:43, False
1318216748605341698, 2020-10-19 15:45:38, False
1317180656192049157, 2020-10-16 19:08:35, False
1316910179997319168, 2020-10-16 01:13:48, False
1316826689666723840, 2020-10-15 19:42:02, False
1316518830441738242, 2020-10-14 23:18:43, False
1316370246807281669, 2020-10-14 13:28:18, False
1314226116962455552, 2020-10-08 15:28:18, False
1313956215525965827, 2020-10-07 21:35:48, False
1313880446653075463, 2020-10-07 13:44:13, True
1313168662929473536, 2020-10-05 17:26:21, False
1312407252326912000, 2020-10-03 15:00:46, False
1311695599121596418, 2020-10-01 15:52:55, False
1323743386826903558, 2020-11-03 21:46:32, False
1323648534311243779, 2020-11-02 21:51:31, True
1323640603947782144, 2020-11-03 14:58:06, False
1323321754169860097, 2020-11-02 17:51:06, False
1323316612921962496, 2020-11-02 16:33:17, True
1323277163173449730, 2020-11-02 14:53:55, False
1323056323299315712, 2020-11-02 00:16:23, False
1322939725745971202, 2020-11-01 16:33:04, False
1322936697236185088, 2020-11-01 16:19:53, True
1322896639925866496, 2020-11-01 13:41:51, False
1322595729123254272, 2020-10-31 17:46:09, False
1322356262500208640, 2020-10-31 01:54:35, False
1322237305399218177, 2020-10-30 18:01:54, False
1322203494686883840, 2020-10-30 15:47:33, False
1322190369883389952, 2020-10-29 01:55:50, True
1321988988509577216, 2020-10-30 01:16:12, True
1321950010729267201, 2020-10-29 22:29:39, True
1321906523992457218, 2020-10-29 20:07:00, True
1321900865322713091, 2020-10-29 19:45:00, False
1321823194026749952, 2020-10-29 14:36:22, False
1325130297889890304, 2020-11-07 15:01:11, True
1325108315693649921, 2020-11-07 16:10:16, False
1325108314250883072, 2020-11-07 16:10:16, False
1324733351085936642, 2020-11-06 15:20:17, False
1324699538804908032, 2020-11-06 13:05:56, False
1324548826187837441, 2020-11-06 03:07:03, False
1324506399729160192, 2020-11-06 00:18:28, False
1324464904724762626, 2020-11-05 21:33:35, False
1324053074776907779, 2020-11-04 18:17:07, False
1324009637927133187, 2020-11-04 15:24:31, False
1324009301363560450, 2020-11-04 15:23:11, False
1323996728887037953, 2020-11-04 14:33:13, False
1323880547878379521, 2020-11-04 06:51:33, False
1323862829796073472, 2020-11-04 05:41:09, False
1323860788797386754, 2020-11-04 05:33:02, False
1323855934276423680, 2020-11-04 05:13:45, False
1323841709277696001, 2020-11-04 01:59:22, True
1323832481175478273, 2020-11-04 03:40:33, False
1323829046577373187, 2020-11-04 03:26:54, False
1323827699429855233, 2020-11-04 03:21:33, False
1325163799066812416, 2020-11-07 19:50:44, False
1325130297889890304, 2020-11-07 15:01:11, True
1325108315693649921, 2020-11-07 16:10:16, False
1325108314250883072, 2020-11-07 16:10:16, False
1324733351085936642, 2020-11-06 15:20:17, False
1324699538804908032, 2020-11-06 13:05:56, False
1324548826187837441, 2020-11-06 03:07:03, False
1324506399729160192, 2020-11-06 00:18:28, False
1324464904724762626, 2020-11-05 21:33:35, False
1324053074776907779, 2020-11-04 18:17:07, False
1324009637927133187, 2020-11-04 15:24:31, False
1324009301363560450, 2020-11-04 15:23:11, False
1323996728887037953, 2020-11-04 14:33:13, False
1323880547878379521, 2020-11-04 06:51:33, False
1323862829796073472, 2020-11-04 05:41:09, False
1323860788797386754, 2020-11-04 05:33:02, False
1323855934276423680, 2020-11-04 05:13:45, False
1323841709277696001, 2020-11-04 01:59:22, True
1323832481175478273, 2020-11-04 03:40:33, False
1323829046577373187, 2020-11-04 03:26:54, False
