id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1285955088259915776,1285942004569059329,2020-07-22 11:09:19 EDT,2020-07-22,11:09:19,-0400,14116588,lsanger,Larry Sanger,,"@sandship Drone.

Yes, there is such a thing as antifa, genius. https://t.co/oH97wNsZnW

https://t.co/KieInNVNRJ

Blocked.",en,['sandship'],"['https://www.antifa.com/', 'https://www.youtube.com/watch?v=VLR76_e_koE']",[],0,1,2,[],[],https://twitter.com/lsanger/status/1285955088259915776,,,0,,,,,,,,"{'user_id': '62165516', 'username': 'sandship'}",,,,
1279097577120686081,1279097577120686081,2020-07-03 13:00:01 EDT,2020-07-03,13:00:01,-0400,35751569,vicebrasil,VICE BRASIL,,"Se alguém na sua vida está mais preocupado com manifestantes antifascistas “violentos” do que com racismo, saiba como esclarecer as coisas.

https://t.co/GpbvLmAfgn",pt,[],['https://www.vice.com/pt_br/article/y3z37m/como-falar-sobre-a-antifa-com-quem-surta-com-o-movimento'],[],0,17,69,[],[],https://twitter.com/VICEBRASIL/status/1279097577120686081,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1270717356872839173,1270717356872839173,2020-06-10 10:00:01 EDT,2020-06-10,10:00:01,-0400,308546718,eltemps_cat,El Temps,,"🇺🇸Trump ha assenyalat ‘Antifa’ com a responsable dels avalots generats els darrers dies als EUA. Però qui hi ha de veritat al darrere de les manifestacions massives?
https://t.co/avttUiXWUH",ca,[],['https://www.eltemps.cat/article/10507/antifa-el-boc-expiatori-de-trump'],[],0,0,0,[],[],https://twitter.com/ElTemps_cat/status/1270717356872839173,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1270585231586844672,1270585231586844672,2020-06-10 01:15:00 EDT,2020-06-10,01:15:00,-0400,308546718,eltemps_cat,El Temps,,"🇺🇸Trump ha assenyalat ‘Antifa’ com a responsable dels avalots generats els darrers dies als EUA. Però qui hi ha de veritat al darrere de les manifestacions massives?
https://t.co/avttUjfyjh",ca,[],['https://www.eltemps.cat/article/10507/antifa-el-boc-expiatori-de-trump'],[],0,1,0,[],[],https://twitter.com/ElTemps_cat/status/1270585231586844672,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1268564074742366208,1268564067964370947,2020-06-04 11:23:38 EDT,2020-06-04,11:23:38,-0400,1040704983358955526,douglasgarcia,Douglas Garcia - 28.321 Edson Salomão Vereador-SP,,Tive a informação de que havia antifa com tornozeleira eletrônica e outro caso levantado pelo Dep @carteiroreaca de um antifa preso domingo que foi acusado de esquartejar a própria mãe quando ainda era menor de idade. E há quem diga que eram manifestantes pró democracia...,pt,['carteiroreaca'],[],[],97,890,3725,[],[],https://twitter.com/DouglasGarcia/status/1268564074742366208,,,0,,,,,,,,"{'user_id': '1040704983358955526', 'username': 'DouglasGarcia'}",,,,
1268296128702885888,1268296128702885888,2020-06-03 17:38:55 EDT,2020-06-03,17:38:55,-0400,14124402,pedrodoria,Pedro Doria 🇧🇷😷,,"Artigo do Mourão se bolsonarizando.

Presidente comparando antifa com terrorista.

Maus presságios.",pt,[],[],[],186,144,3451,[],[],https://twitter.com/pedrodoria/status/1268296128702885888,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1268178933108944899,1268178933108944899,2020-06-03 09:53:13 EDT,2020-06-03,09:53:13,-0400,2856059523,lucasberti,Lucas Berti,,"""Calles con sangre, canchas sin fútbol"". Foi assim no Chile de ontem. No Brasil de hoje, Gaviões liderou passeata antifa com outras torcidas. Mancha entregou 100 ton de mantimentos em comunidades indígenas. Futebol é política SIM. No @BrazilianReport 

https://t.co/U7xrig6aHN",pt,['brazilianreport'],['https://brazilian.report/sports/2020/06/02/political-role-brazil-football-ultras-demonstrations/'],[],0,9,47,[],[],https://twitter.com/lucasberti/status/1268178933108944899,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1267945571098284036,1267945571098284036,2020-06-02 18:25:56 EDT,2020-06-02,18:25:56,-0400,35765232,programapanico,Programa Pânico,,"Nesta quarta-feira (03) vamos conversar sobre a Antifa com o jornalista e especialista em comunicação política Mano Ferreira @manoferreira 💥 Se quiser perguntar algo, escreva aqui nos comentários. 😉 Assista à Panflix, a TV da Jovem Pan! Baixe o app 👉🏼PANFLIX https://t.co/ZVA9C2GEYu",pt,['manoferreira'],[],['https://pbs.twimg.com/media/EZilxSNXkAAl04k.jpg'],99,9,124,[],[],https://twitter.com/programapanico/status/1267945571098284036,,,1,https://pbs.twimg.com/media/EZilxSNXkAAl04k.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1267716327805943808,1267716327805943808,2020-06-02 03:15:00 EDT,2020-06-02,03:15:00,-0400,308546718,eltemps_cat,El Temps,,"🗽Donald Trump vol declarar Antifa com a “grup terrorista”. Quin interès electoral hi ha al darrere?
https://t.co/82M40147ql",ca,[],['https://www.eltemps.cat/article/10459/trump-carrega-contra-el-moviment-antifa-per-interes-electoral'],[],0,2,1,[],[],https://twitter.com/ElTemps_cat/status/1267716327805943808,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1267141478582636544,1267141244423155712,2020-05-31 13:10:45 EDT,2020-05-31,13:10:45,-0400,134009885,msbeervendor,Kevin Zelko,,"@craigcalcaterra Craig, you didn’t go to https://t.co/yTmXehValu and pay your annual dues &amp; get your subscription to Antifa Magazine?",en,['craigcalcaterra'],['http://Antifa.com'],[],1,0,17,[],[],https://twitter.com/Msbeervendor/status/1267141478582636544,,,0,,,,,,,,"{'user_id': '94839848', 'username': 'craigcalcaterra'}",,,,
904606749671530497,904606749671530497,2017-09-04 03:27:10 EDT,2017-09-04,03:27:10,-0400,549030107,alexey__kovalev,Alexey Kovalyov,,"There's not enough facepalms in the world

(don't bother checking out https://t.co/5MeAUNE4v0 - parked domain, squatted, never used) https://t.co/hg5xISTL1R",en,[],"['http://antifa.com', 'https://twitter.com/LouiseMensch/status/903783537006059524']",[],6,17,52,[],[],https://twitter.com/Alexey__Kovalev/status/904606749671530497,,0,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
904483075697938432,904480314889826304,2017-09-03 19:15:44 EDT,2017-09-03,19:15:44,-0400,19629038,sophcw,Sophie Weiner,,"@Boringstein just loling at ""https://t.co/qpXs7Mv4i2""",en,['boringstein'],['http://antifa.com'],[],0,0,3,[],[],https://twitter.com/sophcw/status/904483075697938432,,,0,,,,,,,,"{'user_id': '24469899', 'username': 'Boringstein'}",,,,
904458075213635584,904456495949066240,2017-09-03 17:36:23 EDT,2017-09-03,17:36:23,-0400,1953612884,paulmmcooper,Paul 🌹📚 Cooper,,@thetomzone Logging on to https://t.co/3wUGD5bYBR to buy a fleece,en,['thetomzone'],['http://antifa.com'],[],4,7,242,[],[],https://twitter.com/PaulMMCooper/status/904458075213635584,,,0,,,,,,,,"{'user_id': '119756545', 'username': 'thetomzone'}",,,,
245215940910923777,245215940910923777,2012-09-10 13:43:30 EDT,2012-09-10,13:43:30,-0400,179484444,avemisha,Михаил Кафанов,,"«386. Интернет-ресурс http://t.co/pZNLSBRG и содержащиеся на нем информационные материалы.»
А за что так с шавками в 2009-ом?",ru,[],['http://www.antifa.com.ua'],[],0,1,0,[],[],https://twitter.com/AveMisha/status/245215940910923777,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
